      99   -0.348890   -0.393943 1.000    0.002030    0.002030    0.045053   12.913349
     100   -0.338170   -0.399201 1.000    0.003725    0.003725    0.061031   18.047327
     101   -0.214250   -0.312081 0.700    0.009571    0.006700    0.097831   45.661965
     102    0.175930   -0.030739 0.300    0.042712    0.012814    0.206669 -117.472074
 
     103   -0.478910   -0.461247 0.300    0.000312    0.000094   -0.017663   -3.688240
     104   -0.612250   -0.564693 0.700    0.002262    0.001583   -0.047557   -7.767548
     105   -0.759140   -0.668728 1.000    0.008174    0.008174   -0.090412  -11.909769
     106   -0.900560   -0.749530 1.000    0.022810    0.022810   -0.151030  -16.770675
     107   -1.031550   -0.757890 1.000    0.074890    0.074890   -0.273660  -26.529054
     108   -1.021930   -0.597953 1.000    0.179757    0.179757   -0.423977  -41.487905
     109   -0.811960   -0.089421 1.000    0.522063    0.522063   -0.722539  -88.987051
 
     110   -1.229270   -2.502811 1.000    1.621907    1.621907    1.273541  103.601428
     111   -1.333530   -2.828467 1.000    2.234837    2.234837    1.494937  112.103755
     112   -1.445670   -3.130595 1.000    2.838973    2.838973    1.684925  116.549777
     113   -1.506210   -3.361813 1.000    3.443264    3.443264    1.855603  123.196859
     114   -1.404190   -3.445184 1.000    4.165656    4.165656    2.040994  145.350271
     115   -1.042680   -3.258915 1.000    4.911696    4.911696    2.216235  212.551754
 
     116   -0.358300   -0.399706 0.300    0.001714    0.000514    0.041406   11.556333
     117   -0.477980   -0.513332 0.500    0.001250    0.000625    0.035352    7.396155
     118   -0.645310   -0.646356 0.700    0.000001    0.000001    0.001046    0.162094
     119   -0.844990   -0.789379 1.000    0.003093    0.003093   -0.055611   -6.581213
     120   -1.045170   -0.916690 1.000    0.016507    0.016507   -0.128480  -12.292764
     121   -1.170580   -0.970045 1.000    0.040214    0.040214   -0.200535  -17.131292
     122   -1.085750   -0.828258 1.000    0.066302    0.066302   -0.257492  -23.715565
     123   -0.519420   -0.250739 0.500    0.072189    0.036095   -0.268681  -51.727103
 
     124   -0.744760   -0.980757 1.000    0.055694    0.055694    0.235997   31.687614
     125   -0.890050   -1.204577 1.000    0.098927    0.098927    0.314527   35.338117
     126   -1.043710   -1.429086 1.000    0.148515    0.148515    0.385376   36.923669
     127   -1.133050   -1.599897 1.000    0.217946    0.217946    0.466847   41.202646
     128   -1.041410   -1.603548 1.000    0.315999    0.315999    0.562138   53.978576
     129   -0.558500   -1.216971 1.000    0.433583    0.433583    0.658471  117.899825
 
     130   -2.944170   -2.017964 1.000    0.857858    0.857858   -0.926206  -31.458997
     131   -3.231840   -2.192149 1.000    1.080957    1.080957   -1.039691  -32.170239
     132   -3.454400   -2.299010 1.000    1.334926    1.334926   -1.155390  -33.446906
     133   -3.544450   -2.279509 1.000    1.600077    1.600077   -1.264941  -35.687948
     134   -3.413090   -2.042464 1.000    1.878615    1.878615   -1.370626  -40.157911
     135   -2.884820   -1.449024 0.700    2.061511    1.443057   -1.435796  -49.770738
     136   -1.728870   -0.290002 0.300    2.070342    0.621103   -1.438868  -83.225935
 
     137   -0.317410   -0.327187 1.000    0.000096    0.000096    0.009777    3.080368
     138   -0.462750   -0.418010 1.000    0.002002    0.002002   -0.044740   -9.668350
     139   -0.624660   -0.521515 1.000    0.010639    0.010639   -0.103145  -16.512170
     140   -0.745690   -0.626593 1.000    0.014184    0.014184   -0.119097  -15.971418
     141   -0.663220   -0.697760 1.000    0.001193    0.001193    0.034540    5.207868
     142   -0.378710   -0.479495 1.000    0.010158    0.010158    0.100785   26.612710
 
     143   -0.908240   -0.786070 1.000    0.014926    0.014926   -0.122170  -13.451343
     144   -1.128110   -0.953894 1.000    0.030351    0.030351   -0.174216  -15.443196
     145   -1.351620   -1.104957 1.000    0.060843    0.060843   -0.246663  -18.249467
     146   -1.511490   -1.177257 1.000    0.111712    0.111712   -0.334233  -22.112820
     147   -1.494920   -1.044225 1.000    0.203126    0.203126   -0.450695  -30.148419
     148   -1.067400   -0.458995 0.700    0.370157    0.259110   -0.608405  -56.998780
     149    0.163210    1.046588 0.300    0.780356    0.234107   -0.883378  541.252124
 
     150   -2.585360   -2.608263 1.000    0.000525    0.000525    0.022903    0.885878
     151   -2.830810   -2.866028 1.000    0.001240    0.001240    0.035218    1.244103
     152   -3.023660   -3.045500 1.000    0.000477    0.000477    0.021840    0.722295
     153   -3.105730   -3.069366 1.000    0.001322    0.001322   -0.036364   -1.170873
     154   -2.924120   -2.816046 1.000    0.011680    0.011680   -0.108074   -3.695935
     155   -2.181080   -2.097450 0.700    0.006994    0.004896   -0.083630   -3.834330
     156   -0.461860   -0.626158 0.300    0.026994    0.008098    0.164298   35.573214
 
     157   -0.332880   -0.363458 1.000    0.000935    0.000935    0.030578    9.185969
     158   -0.432320   -0.461854 1.000    0.000872    0.000872    0.029534    6.831624
     159   -0.545840   -0.569009 1.000    0.000537    0.000537    0.023169    4.244727
     160   -0.662710   -0.665878 0.500    0.000010    0.000005    0.003168    0.478091
     161   -0.761440   -0.707962 1.000    0.002860    0.002860   -0.053478   -7.023210
     162   -0.521450   -0.600552 0.500    0.006257    0.003129    0.079102   15.169614
     163   -0.119220   -0.151924 1.000    0.001070    0.001070    0.032704   27.431917
 
     164   -1.181450   -1.097460 1.000    0.007054    0.007054   -0.083990   -7.109050
     165   -1.224030   -1.239185 1.200    0.000230    0.000276    0.015155    1.238127
     166   -1.254900   -1.267886 1.600    0.000169    0.000270    0.012986    1.034790
     167   -1.002760   -1.028303 1.200    0.000652    0.000783    0.025543    2.547248
     168   -0.193740   -0.226143 0.700    0.001050    0.000735    0.032403   16.724994
     169    1.614650    1.683357 0.300    0.004721    0.001416   -0.068707    4.255229
 
     170   -6.508530   -6.342898 1.000    0.027434    0.027434   -0.165632   -2.544841
     171   -7.028380   -6.944269 1.000    0.007075    0.007075   -0.084111   -1.196733
     172   -7.405050   -7.390949 1.000    0.000199    0.000199   -0.014101   -0.190427
     173   -7.516580   -7.536164 1.000    0.000384    0.000384    0.019584    0.260541
     174   -7.165650   -7.154532 1.000    0.000124    0.000124   -0.011118   -0.155158
     175   -5.916240   -5.905249 1.000    0.000121    0.000121   -0.010991   -0.185773
 
     176   -0.676100   -0.710571 0.500    0.001188    0.000594    0.034471    5.098538
     177   -0.888730   -0.914076 1.000    0.000642    0.000642    0.025346    2.851947
     178   -1.131310   -1.139704 1.000    0.000070    0.000070    0.008394    0.741938
     179   -1.368030   -1.348142 1.000    0.000396    0.000396   -0.019888   -1.453738
     180   -1.494150   -1.443117 1.000    0.002604    0.002604   -0.051033   -3.415519
     181   -1.160030   -1.212476 1.000    0.002751    0.002751    0.052446    4.521088
     182   -0.227010   -0.213608 0.500    0.000180    0.000090   -0.013402   -5.903886
 
     183   -2.042180   -2.115070 1.000    0.005313    0.005313    0.072890    3.569247
     184   -2.520510   -2.554682 1.000    0.001168    0.001168    0.034172    1.355751
     185   -2.946320   -2.941110 1.000    0.000027    0.000027   -0.005210   -0.176835
     186   -3.135360   -3.104297 1.000    0.000965    0.000965   -0.031063   -0.990743
     187   -2.732570   -2.700551 1.000    0.001025    0.001025   -0.032019   -1.171772
     188   -1.061290   -1.064620 1.000    0.000011    0.000011    0.003330    0.313795
